title,city,date,detailLink,,,,
lg g flex 2 f510l 32gb fastets phone of lg octacore 5.5 curved display,Lahore,02-Jan,http://olx.com.pk/item/lg-g-flex-2-f510l-32gb-fastets-phone-of-lg-octacore-5-5-curved-display-IDTDjaf.html#17e600d5f2,,,,
Edge plus in warranty,Lahore,02-Jan,http://olx.com.pk/item/edge-plus-in-warranty-IDTKrCd.html#17e600d5f2,,,,
Samasung Galaxy Note Edge (SM-N915A),Karachi,02-Jan,http://olx.com.pk/item/samasung-galaxy-note-edge-sm-n915a-IDTKSXt.html#17e600d5f2,,,,
Galaxy s5 mini gold,Lahore,02-Jan,http://olx.com.pk/item/galaxy-s5-mini-gold-IDTKgMp.html#17e600d5f2,,,,
China mobile Crystal V6 camera dual sim dual torch and media,Lahore,02-Jan,http://olx.com.pk/item/china-mobile-crystal-v6-camera-dual-sim-dual-torch-and-media-IDTKTal.html#17e600d5f2,,,,
Lg note 2 f200s,Rawalpindi,02-Jan,http://olx.com.pk/item/lg-note-2-f200s-IDTJl4l.html#17e600d5f2,,,,
Samsung Grand prim,Lahore,02-Jan,http://olx.com.pk/item/samsung-grand-prim-IDTJU59.html#17e600d5f2,,,,
Htc velocity4GLTE,Bahawalpur,02-Jan,http://olx.com.pk/item/htc-velocity4glte-IDTJU5F.html#17e600d5f2,,,,
pantech vega iron 2 910l white gold 3gb ram 4g lte 18999 fnf,Lahore,02-Jan,http://olx.com.pk/item/pantech-vega-iron-2-910l-white-gold-3gb-ram-4g-lte-18999-fnf-IDTFNqt.html#17e600d5f2,,,,
Samsung galaxy core 2,Karachi,02-Jan,http://olx.com.pk/item/samsung-galaxy-core-2-IDTKT97.html#17e600d5f2,,,,
3.days is loing timing,Faisalabad,02-Jan,http://olx.com.pk/item/3-days-is-loing-timing-IDTKT8w.html#17e600d5f2,,,,
title,city,date,detailLink,,,,
Microsoft lumia 535,Mansehra,02-Jan,http://olx.com.pk/item/microsoft-lumia-535-IDTKT8b.html#6d8f327af1,,,,
QMobile A600 with warranty sticker,Rawalpindi,02-Jan,http://olx.com.pk/item/qmobile-a600-with-warranty-sticker-IDTKT7B.html#6d8f327af1,,,,
amazon fire phone 2gb ram 2.3 quadcore 32gb 13mp cam only 11200,Lahore,02-Jan,http://olx.com.pk/item/amazon-fire-phone-2gb-ram-2-3-quadcore-32gb-13mp-cam-only-11200-IDTIfYR.html#6d8f327af1,,,,
Sony Xperia E4 in mint condition,Karachi,02-Jan,http://olx.com.pk/item/sony-xperia-e4-in-mint-condition-IDTKT63.html#6d8f327af1,,,,
lg g pro f240s 32gb 4g lte only 11500 fixed,Lahore,02-Jan,http://olx.com.pk/item/lg-g-pro-f240s-32gb-4g-lte-only-11500-fixed-IDTKDft.html#6d8f327af1,,,,
Amazon fire fone,Okara,02-Jan,http://olx.com.pk/item/amazon-fire-fone-IDTKT6J.html#6d8f327af1,,,,
Samsung Grand prim,Lahore,02-Jan,http://olx.com.pk/item/samsung-grand-prim-IDTJU4n.html#6d8f327af1,,,,
Samsung S3 mobile,Mirpur Khas,02-Jan,http://olx.com.pk/item/samsung-s3-mobile-IDTJU4r.html#6d8f327af1,,,,
Huawei y6 march 2016 mn warranty start honi ha,Sargodha,02-Jan,http://olx.com.pk/item/huawei-y6-march-2016-mn-warranty-start-honi-ha-IDTKNd1.html#6d8f327af1,,,,
read samsung S4 t.mobile,Karachi,02-Jan,http://olx.com.pk/item/read-samsung-s4-t-mobile-IDTKBbd.html#6d8f327af1,,,,
I have q mobile i6 good condition,Faisalabad,02-Jan,http://olx.com.pk/item/i-have-q-mobile-i6-good-condition-IDTKAeL.html#6d8f327af1,,,,
Samsung galaxy s4,Karachi,02-Jan,http://olx.com.pk/item/samsung-galaxy-s4-IDTKSED.html#6d8f327af1,,,,
Samsung galaxy core prime,Okara,02-Jan,http://olx.com.pk/item/samsung-galaxy-core-prime-IDTH4N1.html#6d8f327af1,,,,
Samsung galaxy Galaxy i9060 xchange possible came from dubaii box pack,Karachi,02-Jan,http://olx.com.pk/item/samsung-galaxy-galaxy-i9060-xchange-possible-came-from-dubaii-box-pack-IDTKT2z.html#6d8f327af1,,,,
Sky 870 iron 1 lush cond 101%,Lahore,02-Jan,http://olx.com.pk/item/sky-870-iron-1-lush-cond-101-IDTKT29.html#6d8f327af1,,,,
Lg f180 orignal imp cell. Cheap prixe,Lahore,02-Jan,http://olx.com.pk/item/lg-f180-orignal-imp-cell-cheap-prixe-IDTKT11.html#6d8f327af1,,,,
Q tab in excellent condition,Karachi,02-Jan,http://olx.com.pk/item/q-tab-in-excellent-condition-IDTKSvF.html#6d8f327af1,,,,
Samsung galaxy s3 mini,Gujrat,02-Jan,http://olx.com.pk/item/samsung-galaxy-s3-mini-IDTIisH.html#6d8f327af1,,,,
Q Mobile Z8 Lollipop 5.1,Jhang Sadar,02-Jan,http://olx.com.pk/item/q-mobile-z8-lollipop-5-1-IDTJNUn.html#6d8f327af1,,,,
S5 G900F sumsung Galaxy,Rawalpindi,02-Jan,http://olx.com.pk/item/s5-g900f-sumsung-galaxy-IDTKT03.html#6d8f327af1,,,,
iphone 6s hdmi cod,Karachi,02-Jan,http://olx.com.pk/item/iphone-6s-hdmi-cod-IDTJTZB.html#6d8f327af1,,,,
"Glaxcy R style 4g, lte",Rawalpindi,02-Jan,http://olx.com.pk/item/glaxcy-r-style-4g-lte-IDTJvyN.html#6d8f327af1,,,,
smart mobile phone,Sadiqabad,02-Jan,http://olx.com.pk/item/smart-mobile-phone-IDTDxDB.html#6d8f327af1,,,,
Rivo RX 65 (new set),Lahore,02-Jan,http://olx.com.pk/item/rivo-rx-65-new-set-IDTKSJH.html#6d8f327af1,,,,
APPLE original adapter,Gujrat,02-Jan,http://olx.com.pk/item/apple-original-adapter-IDTxFfN.html#6d8f327af1,,,,
Samsung tablet model gt_p5113,Karachi,02-Jan,http://olx.com.pk/item/samsung-tablet-model-gt-p5113-IDTJkUh.html#6d8f327af1,,,,
Verizon mobile lgvs40,Gujrat,02-Jan,http://olx.com.pk/item/verizon-mobile-lgvs40-IDTvnmP.html#6d8f327af1,,,,
Lg nexus4 10 by10,Gujranwala,02-Jan,http://olx.com.pk/item/lg-nexus4-10-by10-IDTJTWt.html#6d8f327af1,,,,
New Mobiles Nokia 1110/1112/1650/1680 Other Models Price Different,Karachi,02-Jan,http://olx.com.pk/item/new-mobiles-nokia-1110-1112-1650-1680-other-models-price-different-IDTFbNp.html#6d8f327af1,,,,
Anker Ultra-Slim Portable Wireless Charging Pad for S6 Nexus 4/5/6/7,Karachi,02-Jan,http://olx.com.pk/item/anker-ultra-slim-portable-wireless-charging-pad-for-s6-nexus-4-5-6-7-IDTCkPB.html#6d8f327af1,,,,
Motorola original handsfree,Karachi,02-Jan,http://olx.com.pk/item/motorola-original-handsfree-IDTDNqW.html#6d8f327af1,,,,
QMobile linq l15 3G,Rahimyar Khan,02-Jan,http://olx.com.pk/item/qmobile-linq-l15-3g-IDTKSSN.html#6d8f327af1,,,,
Samsung s4 mint condition,Karachi,02-Jan,http://olx.com.pk/item/samsung-s4-mint-condition-IDTKSRD.html#6d8f327af1,,,,
Samsung Galaxy Tab 3 sim tab,Karachi,02-Jan,http://olx.com.pk/item/samsung-galaxy-tab-3-sim-tab-IDTKSi9.html#6d8f327af1,,,,
Lg nexus 4 .. Mint Condition.,Islamabad,02-Jan,http://olx.com.pk/item/lg-nexus-4-mint-condition-IDTKGSP.html#6d8f327af1,,,,
Q mobile i6i I want to sell in full waranty,Quetta,02-Jan,http://olx.com.pk/item/q-mobile-i6i-i-want-to-sell-in-full-waranty-IDTKRLr.html#6d8f327af1,,,,
Motorola xt926 max 32gb mint stock original,Karachi,02-Jan,http://olx.com.pk/item/motorola-xt926-max-32gb-mint-stock-original-IDTysd5.html#6d8f327af1,,,,
Iphone 6 space grey factory unlock,Gujranwala,02-Jan,http://olx.com.pk/item/iphone-6-space-grey-factory-unlock-IDTKRJz.html#6d8f327af1,,,,
Motorola Nexus 6 4g Lte supported 64 gb A stock new condition,Karachi,02-Jan,http://olx.com.pk/item/motorola-nexus-6-4g-lte-supported-64-gb-a-stock-new-condition-IDTsquw.html#6d8f327af1,,,,
title,city,date,detailLink,,,,
Iphone 5 icloud required,Lahore,02-Jan,http://olx.com.pk/item/iphone-5-icloud-required-IDTJ3bb.html#fd4adff5ef,,,,
Motorola xt1080 max A grade american stock original,Karachi,02-Jan,http://olx.com.pk/item/motorola-xt1080-max-a-grade-american-stock-original-IDTsqtp.html#fd4adff5ef,,,,
MOTO_X 1st Generation,Karachi,02-Jan,http://olx.com.pk/item/moto-x-1st-generation-IDTJH4d.html#fd4adff5ef,,,,
Z10 BlackBerry mint condition,Karachi,02-Jan,http://olx.com.pk/item/z10-blackberry-mint-condition-IDTKSOD.html#fd4adff5ef,,,,
"LG G4 Stylus, 13mp/5mp, 2gb/16gb, 5.7inch screen ...",Islamabad,02-Jan,http://olx.com.pk/item/lg-g4-stylus-13mp-5mp-2gb-16gb-5-7inch-screen-IDTIqjW.html#fd4adff5ef,,,,
I phone 6 plus 16 gb,Lahore,02-Jan,http://olx.com.pk/item/i-phone-6-plus-16-gb-IDTE0on.html#fd4adff5ef,,,,
IPhone 5 super cable,Karachi,02-Jan,http://olx.com.pk/item/iphone-5-super-cable-IDTJTNR.html#fd4adff5ef,,,,
Q mobile x90 new cel phone,Faisalabad,02-Jan,http://olx.com.pk/item/q-mobile-x90-new-cel-phone-IDTKSEH.html#fd4adff5ef,,,,
3g samsung galaxy ace,Lahore,02-Jan,http://olx.com.pk/item/3g-samsung-galaxy-ace-IDTKSC3.html#fd4adff5ef,,,,
Htc desire 601 in good condition exchange possible,Rawalpindi,02-Jan,http://olx.com.pk/item/htc-desire-601-in-good-condition-exchange-possible-IDTKi7J.html#fd4adff5ef,,,,
I want to sell my iphone 4s,Quetta,02-Jan,http://olx.com.pk/item/i-want-to-sell-my-iphone-4s-IDTK0ql.html#fd4adff5ef,,,,
Qmobile i9 good condition,Sialkot,02-Jan,http://olx.com.pk/item/qmobile-i9-good-condition-IDTGO9b.html#fd4adff5ef,,,,
Obi s501 in very good condition,Karachi,02-Jan,http://olx.com.pk/item/obi-s501-in-very-good-condition-IDTJTIP.html#fd4adff5ef,,,,
Samsung note4 10/10 .golden,Lahore,02-Jan,http://olx.com.pk/item/samsung-note4-10-10-golden-IDTJTJN.html#fd4adff5ef,,,,
Huawei Mate 1 Conditon 10/10,Karachi,02-Jan,http://olx.com.pk/item/huawei-mate-1-conditon-10-10-IDTJTJZ.html#fd4adff5ef,,,,
blackberry z10 white,Lahore,02-Jan,http://olx.com.pk/item/blackberry-z10-white-IDTKhZb.html#fd4adff5ef,,,,
motorola mb855 sell,Karachi,02-Jan,http://olx.com.pk/item/motorola-mb855-sell-IDSLXoF.html#fd4adff5ef,,,,
Samsung note 3 N9005,Lahore,02-Jan,http://olx.com.pk/item/samsung-note-3-n9005-IDTKQ0D.html#fd4adff5ef,,,,
Nokia lumia 625 complete box (white) 10/10,Islamabad,02-Jan,http://olx.com.pk/item/nokia-lumia-625-complete-box-white-10-10-IDTH3Fl.html#fd4adff5ef,,,,
iPhone 4s Black Factory unlock,Lahore,02-Jan,http://olx.com.pk/item/iphone-4s-black-factory-unlock-IDTAudZ.html#fd4adff5ef,,,,
Samsung full box,Rawalpindi,02-Jan,http://olx.com.pk/item/samsung-full-box-IDTKn8L.html#fd4adff5ef,,,,
Huawei Mobel u21,Lahore,02-Jan,http://olx.com.pk/item/huawei-mobel-u21-IDTKSDR.html#fd4adff5ef,,,,
Hey buddy anyone in intrusted,Karachi,02-Jan,http://olx.com.pk/item/hey-buddy-anyone-in-intrusted-IDTKSDh.html#fd4adff5ef,,,,
G8 Box Pack 37500 Mate S box Pack 62500 Shot x Box Pack 33000,Lahore,02-Jan,http://olx.com.pk/item/g8-box-pack-37500-mate-s-box-pack-62500-shot-x-box-pack-33000-IDTGfap.html#fd4adff5ef,,,,
lumia 1020 exchange possible with nikon d3200 and any dslr,Islamabad,02-Jan,http://olx.com.pk/item/lumia-1020-exchange-possible-with-nikon-d3200-and-any-dslr-IDTKSA7.html#fd4adff5ef,,,,
Samsung galaxy grand prime,Lahore,02-Jan,http://olx.com.pk/item/samsung-galaxy-grand-prime-IDTJTFx.html#fd4adff5ef,,,,
"4C Box Pack 16500, P8 lite 21500",Lahore,02-Jan,http://olx.com.pk/item/4c-box-pack-16500-p8-lite-21500-IDTG8SB.html#fd4adff5ef,,,,
honor 4C Box Packed 16500,Lahore,02-Jan,http://olx.com.pk/item/honor-4c-box-packed-16500-IDTGIKN.html#fd4adff5ef,,,,
LG P-659 Mobile,Karachi,02-Jan,http://olx.com.pk/item/lg-p-659-mobile-IDTsapn.html#fd4adff5ef,,,,
3C lite Box Pack 10500 only,Lahore,02-Jan,http://olx.com.pk/item/3c-lite-box-pack-10500-only-IDTKedL.html#fd4adff5ef,,,,
Motorola droid hd max,Karachi,02-Jan,http://olx.com.pk/item/motorola-droid-hd-max-IDTKSvp.html#fd4adff5ef,,,,
Lg gpro f240)..,Islamabad,02-Jan,http://olx.com.pk/item/lg-gpro-f240-IDTKSwJ.html#fd4adff5ef,,,,
Galaxy grand prime 2 month warranty wd exedental coverage only cash,Rawalpindi,02-Jan,http://olx.com.pk/item/galaxy-grand-prime-2-month-warranty-wd-exedental-coverage-only-cash-IDTKCTL.html#fd4adff5ef,,,,
Motorola XT1080 Max new Set,Karachi,02-Jan,http://olx.com.pk/item/motorola-xt1080-max-new-set-IDTJTMD.html#fd4adff5ef,,,,
Samsung grand i9060 quad core,Karachi,02-Jan,http://olx.com.pk/item/samsung-grand-i9060-quad-core-IDTKSth.html#fd4adff5ef,,,,
Sony xperia z1s 32gb 21mp only set,Karachi,02-Jan,http://olx.com.pk/item/sony-xperia-z1s-32gb-21mp-only-set-IDTKzwt.html#fd4adff5ef,,,,
Samsung Galaxy Tab s 10.5,Karachi,02-Jan,http://olx.com.pk/item/samsung-galaxy-tab-s-10-5-IDTKSt9.html#fd4adff5ef,,,,
P8 Lite 21500 Pin Pack,Lahore,02-Jan,http://olx.com.pk/item/p8-lite-21500-pin-pack-IDTK0eB.html#fd4adff5ef,,,,
QMobile noir x35,Sargodha,02-Jan,http://olx.com.pk/item/qmobile-noir-x35-IDTKRcR.html#fd4adff5ef,,,,
title,city,date,detailLink,,,,
Q mobile m88 10 month wrnty,Lahore,02-Jan,http://olx.com.pk/item/q-mobile-m88-10-month-wrnty-IDTKRA1.html#b0cf92d9ac,,,,
Lenovo Tablelt model 2A7 HC.30,Peshawar,02-Jan,http://olx.com.pk/item/lenovo-tablelt-model-2a7-hc-30-IDTJTsH.html#b0cf92d9ac,,,,
Samsung Galaxy S Duos 2 S7582 Original New,Lahore,02-Jan,http://olx.com.pk/item/samsung-galaxy-s-duos-2-s7582-original-new-IDTJTtN.html#b0cf92d9ac,,,,
nokia 206 seald set lcd khrb,Karachi,02-Jan,http://olx.com.pk/item/nokia-206-seald-set-lcd-khrb-IDTHYPr.html#b0cf92d9ac,,,,
"SM-G355H - Galaxy Core 2 - 4.5\ - 4 GB - 768 MB RAM - 1.2 GHz Quad-cor""",Lahore,02-Jan,http://olx.com.pk/item/sm-g355h-galaxy-core-2-4-5-4-gb-768-mb-ram-1-2-ghz-quad-cor-IDTKSsd.html#b0cf92d9ac,,,,
Huawei honer 4c mobile 2gp ram 16 gp mammry,Faisalabad,02-Jan,http://olx.com.pk/item/huawei-honer-4c-mobile-2gp-ram-16-gp-mammry-IDTKR9f.html#b0cf92d9ac,,,,
Huawei honor 4c.,Karachi,02-Jan,http://olx.com.pk/item/huawei-honor-4c-IDTKSqx.html#b0cf92d9ac,,,,
Nokia asha 210 in gud condition sell exchng,Lahore,02-Jan,http://olx.com.pk/item/nokia-asha-210-in-gud-condition-sell-exchng-IDTKSrh.html#b0cf92d9ac,,,,
Samsung galaxy s5 at&t g900a,Karachi,02-Jan,http://olx.com.pk/item/samsung-galaxy-s5-at-t-g900a-IDTKSqF.html#b0cf92d9ac,,,,
samsung-sm-n900a,Islamabad,02-Jan,http://olx.com.pk/item/samsung-sm-n900a-IDTKSqp.html#b0cf92d9ac,,,,
Samsung galaxy s4,Islamabad,02-Jan,http://olx.com.pk/item/samsung-galaxy-s4-IDTKRe1.html#b0cf92d9ac,,,,
Nexus 5 D821 amrican lte supported,Lahore,02-Jan,http://olx.com.pk/item/nexus-5-d821-amrican-lte-supported-IDTKQNn.html#b0cf92d9ac,,,,
Samsung galaxy s4,Islamabad,02-Jan,http://olx.com.pk/item/samsung-galaxy-s4-IDTKRaL.html#b0cf92d9ac,,,,
Samsung core prime 361,Multan,02-Jan,http://olx.com.pk/item/samsung-core-prime-361-IDTKRkT.html#b0cf92d9ac,,,,
Samsung GT-I8552,Rawalpindi,02-Jan,http://olx.com.pk/item/samsung-gt-i8552-IDTKREb.html#b0cf92d9ac,,,,
galaxy s4 i9500 like new,Karachi,02-Jan,http://olx.com.pk/item/galaxy-s4-i9500-like-new-IDTvCbH.html#b0cf92d9ac,,,,
Iphone 6 plus Gold,Lahore,02-Jan,http://olx.com.pk/item/iphone-6-plus-gold-IDTKK8t.html#b0cf92d9ac,,,,
Qmobile B65 model num mobile good battery time good,Islamabad,02-Jan,http://olx.com.pk/item/qmobile-b65-model-num-mobile-good-battery-time-good-IDTKSpp.html#b0cf92d9ac,,,,
Iphone 4s Auto Jv,Lahore,02-Jan,http://olx.com.pk/item/iphone-4s-auto-jv-IDTKSpL.html#b0cf92d9ac,,,,
Htc one m7 32 gb internL 2 gb ram No pink Camera Exchange possible,Lahore,02-Jan,http://olx.com.pk/item/htc-one-m7-32-gb-internl-2-gb-ram-no-pink-camera-exchange-possible-IDTIYMn.html#b0cf92d9ac,,,,
iphone 5s gold jv,Karachi,02-Jan,http://olx.com.pk/item/iphone-5s-gold-jv-IDTKsx1.html#b0cf92d9ac,,,,
want to sell my Samsung SIII,Bahawalpur,02-Jan,http://olx.com.pk/item/want-to-sell-my-samsung-siii-IDTKSnP.html#b0cf92d9ac,,,,
sky a900 exchnage gaming pc,Lahore,02-Jan,http://olx.com.pk/item/sky-a900-exchnage-gaming-pc-IDTDbbH.html#b0cf92d9ac,,,,
Nokia XL dual sim Model 1030 new,Karachi,02-Jan,http://olx.com.pk/item/nokia-xl-dual-sim-model-1030-new-IDTKSmB.html#b0cf92d9ac,,,,
Q A11 in cheep rates,Lahore,02-Jan,http://olx.com.pk/item/q-a11-in-cheep-rates-IDTKSn3.html#b0cf92d9ac,,,,
Iphone 5c white,Lahore,02-Jan,http://olx.com.pk/item/iphone-5c-white-IDTKSl3.html#b0cf92d9ac,,,,
Htc m9 in 10/10 condition,Lahore,02-Jan,http://olx.com.pk/item/htc-m9-in-10-10-condition-IDTyTx7.html#b0cf92d9ac,,,,
Htc 8x in good condition,Karachi,02-Jan,http://olx.com.pk/item/htc-8x-in-good-condition-IDTIQkx.html#b0cf92d9ac,,,,
Q mobile Noir A 300 complete stuff 5 month Warrenty,Karachi,02-Jan,http://olx.com.pk/item/q-mobile-noir-a-300-complete-stuff-5-month-warrenty-IDT8fKl.html#b0cf92d9ac,,,,
Samsung galaxy note3,Peshawar,02-Jan,http://olx.com.pk/item/samsung-galaxy-note3-IDTAvHN.html#b0cf92d9ac,,,,
Sony Xperia E1 dual 10/10 condition set and charger running on kitkat.,Karachi,02-Jan,http://olx.com.pk/item/sony-xperia-e1-dual-10-10-condition-set-and-charger-running-on-kitkat-IDTJwBn.html#b0cf92d9ac,,,,
Qmobile x200 condition 10.10 exchange posibale red add,Lahore,02-Jan,http://olx.com.pk/item/qmobile-x200-condition-10-10-exchange-posibale-red-add-IDTK42B.html#b0cf92d9ac,,,,
Power Case - Evoque 3500 mAh,Lahore,02-Jan,http://olx.com.pk/item/power-case-evoque-3500-mah-IDTKSjT.html#b0cf92d9ac,,,,
Nokia 208 dual sim 3g supported,Karachi,02-Jan,http://olx.com.pk/item/nokia-208-dual-sim-3g-supported-IDTKSjR.html#b0cf92d9ac,,,,
Samsung Galaxy Note 3 Exchange,Karachi,02-Jan,http://olx.com.pk/item/samsung-galaxy-note-3-exchange-IDTFFPH.html#b0cf92d9ac,,,,
Samsung s4 19505 branded,Kasur,02-Jan,http://olx.com.pk/item/samsung-s4-19505-branded-IDTJTiJ.html#b0cf92d9ac,,,,
nokia 130 urjent,Hyderabad,02-Jan,http://olx.com.pk/item/nokia-130-urjent-IDTJTm9.html#b0cf92d9ac,,,,
Samsung GT1900G,Lahore,02-Jan,http://olx.com.pk/item/samsung-gt1900g-IDTJToN.html#b0cf92d9ac,,,,
Samsung glaxy s4 i9505 now control your a.c and t.v with s4,Karachi,02-Jan,http://olx.com.pk/item/samsung-glaxy-s4-i9505-now-control-your-a-c-and-t-v-with-s4-IDTKhvt.html#b0cf92d9ac,,,,
title,city,date,detailLink,,,,
Note 5 Verizon Lush Condition,Lahore,02-Jan,http://olx.com.pk/item/note-5-verizon-lush-condition-IDTKtBT.html#89eb3f3dfe,,,,
Durable Metal case for iphone 5 or 5s forsale,Rawalpindi,02-Jan,http://olx.com.pk/item/durable-metal-case-for-iphone-5-or-5s-forsale-IDTKSh9.html#89eb3f3dfe,,,,
Nokia Lumea 530,Islamabad,02-Jan,http://olx.com.pk/item/nokia-lumea-530-IDTKSg9.html#89eb3f3dfe,,,,
Nokia 208 dual sim ( 3G ),Lahore,02-Jan,http://olx.com.pk/item/nokia-208-dual-sim-3g-IDTKSgP.html#89eb3f3dfe,,,,
Sony z2 black Color,Islamabad,02-Jan,http://olx.com.pk/item/sony-z2-black-color-IDTEziR.html#89eb3f3dfe,,,,
Lg g3 f400 gold,Multan,02-Jan,http://olx.com.pk/item/lg-g3-f400-gold-IDTKSfp.html#89eb3f3dfe,,,,
Samsung core prime Lte (G360F),Karachi,02-Jan,http://olx.com.pk/item/samsung-core-prime-lte-g360f-IDTKSew.html#89eb3f3dfe,,,,
nokia x2-00 mint,Karachi,02-Jan,http://olx.com.pk/item/nokia-x2-00-mint-IDTh22b.html#89eb3f3dfe,,,,
samsung note 1 not open not repair,Lahore,02-Jan,http://olx.com.pk/item/samsung-note-1-not-open-not-repair-IDTKSeN.html#89eb3f3dfe,,,,
Samsung galaxy star,Dera Ismail Khan,02-Jan,http://olx.com.pk/item/samsung-galaxy-star-IDTKSel.html#89eb3f3dfe,,,,
Iphone 4S 16 GB(Factory Unlock),Karachi,02-Jan,http://olx.com.pk/item/iphone-4s-16-gbfactory-unlock-IDTFwX7.html#89eb3f3dfe,,,,
LG G3 Brand New box packed,Lahore,02-Jan,http://olx.com.pk/item/lg-g3-brand-new-box-packed-IDTKScX.html#89eb3f3dfe,,,,
"Galaxy grand prime, with full box accessories month warranty...",Karachi,02-Jan,http://olx.com.pk/item/galaxy-grand-prime-with-full-box-accessories-month-warranty-IDTkWvf.html#89eb3f3dfe,,,,
tablet jazz ultra eight inch,Sargodha,02-Jan,http://olx.com.pk/item/tablet-jazz-ultra-eight-inch-IDTniAL.html#89eb3f3dfe,,,,
LG G4 black H810 4G LTE,Lahore,02-Jan,http://olx.com.pk/item/lg-g4-black-h810-4g-lte-IDTGQLX.html#89eb3f3dfe,,,,
Samsung galaxy note 5 s pen golden colour,Karachi,02-Jan,http://olx.com.pk/item/samsung-galaxy-note-5-s-pen-golden-colour-IDTKSaj.html#89eb3f3dfe,,,,
samsung grand prime,Lahore,02-Jan,http://olx.com.pk/item/samsung-grand-prime-IDTKS9J.html#89eb3f3dfe,,,,
Samsung coure 2,Lahore,02-Jan,http://olx.com.pk/item/samsung-coure-2-IDTJT4r.html#89eb3f3dfe,,,,
Nokia Luima 520,Lahore,02-Jan,http://olx.com.pk/item/nokia-luima-520-IDTJT65.html#89eb3f3dfe,,,,
Luxury Leather Card Holder Back Cover for Samsung Galaxy S5,Lahore,02-Jan,http://olx.com.pk/item/luxury-leather-card-holder-back-cover-for-samsung-galaxy-s5-IDTJTgH.html#89eb3f3dfe,,,,
MOTO X (Purple Colour),Karachi,02-Jan,http://olx.com.pk/item/moto-x-purple-colour-IDTKS7W.html#89eb3f3dfe,,,,
iPhone 6 mini 10/10 with everything exchange possible don't it's,Faisalabad,02-Jan,http://olx.com.pk/item/iphone-6-mini-10-10-with-everything-exchange-possible-dont-its-IDTKS6L.html#89eb3f3dfe,,,,
Lg g2 f320 original 100% ok condition. No exchange,Lahore,02-Jan,http://olx.com.pk/item/lg-g2-f320-original-100-ok-condition-no-exchange-IDTKS3b.html#89eb3f3dfe,,,,
"Samsung Galaxy S3, carefully protected and pouch used.",Islamabad,02-Jan,http://olx.com.pk/item/samsung-galaxy-s3-carefully-protected-and-pouch-used-IDTKS3W.html#89eb3f3dfe,,,,
Sky vega iron 870 imported 10/10 lush condition. No exchange,Lahore,02-Jan,http://olx.com.pk/item/sky-vega-iron-870-imported-10-10-lush-condition-no-exchange-IDTKS4h.html#89eb3f3dfe,,,,
"Nokia 500 10/10 Condition Rs,4500 Exchange Possible",Rawalpindi,02-Jan,http://olx.com.pk/item/nokia-500-10-10-condition-rs-4500-exchange-possible-IDTKS2f.html#89eb3f3dfe,,,,
Motorola Droid Razr HD Xt926,Karachi,02-Jan,http://olx.com.pk/item/motorola-droid-razr-hd-xt926-IDTKS2z.html#89eb3f3dfe,,,,
mobile camera lenses,Sargodha,02-Jan,http://olx.com.pk/item/mobile-camera-lenses-IDT96kl.html#89eb3f3dfe,,,,
Iphone 5s Gold 16 gb all acessories with boxx,Lahore,02-Jan,http://olx.com.pk/item/iphone-5s-gold-16-gb-all-acessories-with-boxx-IDTHfeB.html#89eb3f3dfe,,,,
Rivo RHYTHM RX45 in good condition 3G enable,Rawalpindi,02-Jan,http://olx.com.pk/item/rivo-rhythm-rx45-in-good-condition-3g-enable-IDTKS13.html#89eb3f3dfe,,,,
Xperia z2 3gb ram Waterproof,Rawalpindi,02-Jan,http://olx.com.pk/item/xperia-z2-3gb-ram-waterproof-IDTKS0T.html#89eb3f3dfe,,,,
very good condition mobile sky model A810s,Lahore,02-Jan,http://olx.com.pk/item/very-good-condition-mobile-sky-model-a810s-IDTKRY3.html#89eb3f3dfe,,,,
Apple Watch Band,Islamabad,02-Jan,http://olx.com.pk/item/apple-watch-band-IDTKRY7.html#89eb3f3dfe,,,,
plastic body vr cinema,Faisalabad,02-Jan,http://olx.com.pk/item/plastic-body-vr-cinema-IDTKRVJ.html#89eb3f3dfe,,,,
QMobile e4 fresh piece 10/10,Multan,02-Jan,http://olx.com.pk/item/qmobile-e4-fresh-piece-10-10-IDTKRPD.html#89eb3f3dfe,,,,
Nokia 6300 cell,Faisalabad,02-Jan,http://olx.com.pk/item/nokia-6300-cell-IDTIsMR.html#89eb3f3dfe,,,,
Samsung A5 Gold 4G Lollipop Dubai Set,Karachi,02-Jan,http://olx.com.pk/item/samsung-a5-gold-4g-lollipop-dubai-set-IDTva7n.html#89eb3f3dfe,,,,
LG G Pro (Read Add Carefully).,Islamabad,02-Jan,http://olx.com.pk/item/lg-g-pro-read-add-carefully-IDTHhC7.html#89eb3f3dfe,,,,
"7\ lg g pad model lk430""",Karachi,02-Jan,http://olx.com.pk/item/7-lg-g-pad-model-lk430-IDTFaWT.html#89eb3f3dfe,,,,
title,city,date,detailLink,,,,
Nokia n 130 with warranty,Faisalabad,02-Jan,http://olx.com.pk/item/nokia-n-130-with-warranty-IDTKGQd.html#5ecd9fde59,,,,
motorola droid ultra,Peshawar,02-Jan,http://olx.com.pk/item/motorola-droid-ultra-IDTKRLR.html#5ecd9fde59,,,,
Only for nokia XL,Lahore,02-Jan,http://olx.com.pk/item/only-for-nokia-xl-IDTKRLP.html#5ecd9fde59,,,,
